Eigvals	30
0.528419681231	0.310846215216	0.300004766788	0.28602903686	0.259562818914	0.232312452531	0.22246514846	0.218396280148	0.21466848759	0.199305078177	0.194368183839	0.191076944579	0.186862697636	0.179662387812	0.176386684352	0.17160513419	0.167833206657	0.163888825302	0.152354954575	0.149086000076	0.145546850471	0.140723744213	0.139207966913	0.132386982315	0.126263015832	0.124481653026	0.121039840783	0.116534001341	0.11235580435	0.0

Proportion explained	30
0.0932997913491	0.0548841915838	0.0529699841609	0.0505023760595	0.0458293998252	0.0410179713565	0.0392792938474	0.0385608789623	0.0379026857114	0.0351900636354	0.0343183867695	0.0337372730314	0.0329931895417	0.0317218754174	0.0311435047393	0.0302992560327	0.0296332701425	0.0289368351487	0.0269003710077	0.0263231919518	0.0256983062191	0.0248467202099	0.024579088797	0.0233747497794	0.0222934789348	0.0219789547337	0.0213712552562	0.0205756870844	0.0198379687113	0.0

Species	0	0

Site	30	30
515rcbc9	-0.0131956771784	0.0523705848243	-0.144380592077	0.0478899998009	-0.00537853845288	0.00883925011756	0.0572359063695	-0.062766151753	-0.0320845565507	0.107815828487	0.12018925219	0.0116772682027	-0.0023904759531	-0.151293506952	-0.0964732958582	0.0567504678071	0.0449775133749	0.0630139760256	0.0704848032415	-0.046278847929	-0.0867836867111	-0.00488751121682	0.0646040297811	0.0492208673715	0.00341472874226	-0.183626863575	-0.00403490697988	-0.0339426481151	0.0712930722304	-0.0
515rcbc8	0.181083035246	0.0477452824106	0.193608833916	-0.0689487565192	-0.0377995256795	0.164708507229	-0.103107999319	0.0524152929287	-0.118706317729	0.0632631627212	-0.0160382203167	-0.101464737977	-0.0681249105827	-0.0164187651511	-0.200020007943	0.0855472636195	-0.0508548148661	-0.0441100290663	-0.0892304601006	-0.0163526521253	-0.0330371050261	0.00356211153949	-0.0273379581468	0.0149561145271	-0.0588319376293	0.0223382841117	-0.0123784826591	-0.028476135231	-0.00889906399245	-0.0
515rcbc19	0.137039022213	0.0167980311078	-0.109446307194	0.0178633880334	0.116485092951	-0.0740488613931	-0.0702608876884	0.0535589104843	0.0515105384134	0.116536425572	-0.0673875015083	-0.104973698365	0.0652722909897	0.0484917215065	-0.0367731600906	0.0208159212591	0.0509973454776	-0.0400322232416	0.158733518502	0.0563147863004	0.0229744280022	-0.0718600677998	0.0249845370531	0.0356599621384	-0.122284337	0.0170256773591	0.00266093445527	0.127433071714	-0.0701933413012	-0.0
515rcbc18	-0.138764453535	0.00322096787223	0.131287832717	0.0349324890684	-0.0415180707975	-0.0849905660062	-0.0586176250541	-0.0603951958642	-0.114376394314	0.0834920723451	-0.0369286921867	-0.078065534776	0.0597545421945	-0.0276835491679	0.125899640718	0.00298531983824	-0.0778377046467	-0.0768697399198	0.0794113647207	-0.00885795876107	0.0194119016542	0.0417180662637	-0.175743086901	-0.00913282341186	0.0311277742311	-0.116617575902	0.0486155315678	-0.0457218169445	-0.0707579716415	-0.0
515rcbc11	0.165119712534	0.0934443850512	-0.0648317022331	-0.0451003835204	0.00972961383105	-0.0181745450583	-0.0592689937792	0.101241821388	-0.0883959007105	-0.0884018414317	-0.0761945683892	0.115037117816	0.0842097248487	0.0275429380917	0.011465703047	0.00292772060367	0.109276529288	0.106820545653	-0.0494752838035	-0.125639328063	0.0106518673421	0.0936255176586	-0.0802346402537	0.0227240770712	0.0403551506173	-0.0587056623758	-0.105726489691	0.0711159285073	-0.0593736258186	-0.0
515rcbc10	0.00582791419815	0.0171918861723	-0.087759545189	0.0591045940197	0.00954305661472	-0.0408491206828	-0.0504744223945	0.188754981488	-0.0165273645857	-0.0570449484532	-0.00289298174289	0.0189092231216	0.00319744000121	-0.0382592365877	0.0804064281241	0.0557615039235	-0.177355166309	0.0395316396816	-0.0559059542809	0.202738786167	-0.00947455678144	0.0576880863468	0.0160437466002	-0.0284284755959	-0.0624712957572	-0.0499772339538	-0.06762909143	-0.00945817359203	0.0736212650424	-0.0
515rcbc35	-0.0537100592215	0.139859527546	-0.0574518004358	0.155857664119	-0.222562038546	0.106958238917	-0.00163877083384	0.0150438043853	0.122107775501	0.00355446888388	0.108758527822	0.0664292588338	-0.0377813081057	0.10215463721	-0.0258998165939	0.039891354782	0.0250278259946	0.0238075118158	0.084528164008	0.0333633405846	0.0934444673079	0.000855675426553	-0.100297249437	0.0811898291885	-0.0204968469603	0.0604251167928	-0.0309383376998	-0.0673981149166	-0.0255237877982	-0.0
515rcbc12	0.0455579962771	-0.16690219363	-0.0714377792536	-0.240403772957	-0.224072314239	-0.0304171335862	-0.0959466938991	0.0264362195989	0.129944670345	-0.0168126199919	-0.0648478511069	0.035360747959	-0.057160047421	-0.153766417596	0.0349447514076	-0.00787737697771	0.020570824276	-0.0720698038476	0.0215557334331	-0.0406033473508	0.0637837850361	-0.0392950471319	0.0341897720168	-0.0438419437429	-0.0280299340014	-0.0200128308418	-0.0332971916774	-0.0389782924694	-0.0251508925479	-0.0
515rcbc15	-0.15994111428	-0.0981576980389	0.0948428038288	-0.0029392132519	0.0189671146896	0.160635824816	0.0718528716911	0.107460740084	-0.00687184618199	-0.00286621794843	-0.117042237582	0.0605095387392	0.00294151620324	-0.00960902273488	-0.0374243276945	-0.167525254245	-0.108266835665	0.043567994031	0.118140351734	-0.0625092462317	0.0469387550428	0.0666590688	0.0592715920855	0.101025566526	-0.00934944874883	-0.0122807896636	0.0499072418016	0.0456328423505	0.0451241352703	-0.0
515rcbc32	0.194541431033	0.13870804317	0.0780552833472	0.00391499623737	0.0986710283357	0.0173111791229	-0.16008623056	0.00653110042324	0.123870020632	0.1793607856	0.00533386274262	0.0499912772962	0.0131287652105	0.00769855403395	0.101907876742	-0.0707618605593	0.00898717668947	0.103310786214	-0.0253468850288	-0.0295222274402	0.0333052299963	0.0207231724967	0.0559633528232	-0.076577492318	0.0466227807104	0.0278071038144	0.0897761409734	-0.0804714450624	0.0524167374158	-0.0
