	sequences per sample	iteration	515rcbc12	515rcbc23	515rcbc30	515rcbc29	515rcbc35	515rcbc9	515rcbc18	515rcbc15	515rcbc26	515rcbc36	515rcbc10	515rcbc25	515rcbc8	515rcbc16	515rcbc31	515rcbc22	515rcbc17	515rcbc24	515rcbc21	515rcbc19	515rcbc14	515rcbc32	515rcbc27	515rcbc11	515rcbc34	515rcbc37	515rcbc33	515rcbc28	515rcbc13	515rcbc20
alpha_rarefaction_388_7.txt	388	7	31.20757	33.3461	31.16902	33.35135	31.16583	31.55722	34.10907	31.41927	29.64756	28.03329	34.50093	30.32107	33.39587	31.80347	31.78171	34.16539	30.22529	33.09037	30.97921	35.4378	33.32052	31.48309	33.46446	31.94501	31.74186	34.31693	31.13083	32.21921	33.76398	32.83711
alpha_rarefaction_388_8.txt	388	8	32.71786	33.43003	31.11921	33.72681	29.09252	35.8202	35.10221	31.01222	29.8771	27.92294	33.14641	31.88531	34.80022	31.86611	32.5618	30.71365	32.11144	33.38696	31.5879	33.01457	32.12015	31.41536	33.07227	34.24294	32.19752	32.96396	28.2945	31.4021	35.55167	30.68432
alpha_rarefaction_388_9.txt	388	9	34.54825	35.4255	35.0119	32.64346	28.32814	32.0897	34.66712	32.45833	32.06528	26.9005	34.42315	30.71773	33.53938	31.23174	31.40252	31.07862	33.95802	31.42835	31.47439	35.87881	32.02369	33.76624	32.47609	33.28591	32.13672	33.15839	31.50255	31.50511	33.35949	30.55636
alpha_rarefaction_451_0.txt	451	0	36.23106	36.37561	35.2668	37.89294	31.64331	36.42743	35.54977	34.868	34.13924	31.63792	36.00949	31.69257	33.48577	35.98425	34.47986	35.22571	36.46746	34.5894	36.62682	37.41547	35.75356	35.27315	35.22296	34.33476	33.94307	38.36925	34.80136	35.38166	35.82965	32.79538
alpha_rarefaction_451_1.txt	451	1	36.61662	38.32875	36.02206	34.95055	34.5319	39.16443	35.94553	33.25036	34.97462	27.78997	33.69819	30.05455	35.03821	34.41548	34.97876	32.44964	36.56662	36.23593	36.58623	37.64748	32.48322	33.47643	35.4277	34.26996	36.61352	37.50876	34.68723	36.52636	34.62891	33.36685
alpha_rarefaction_451_2.txt	451	2	35.33497	37.40105	36.10736	35.13576	31.06625	37.05429	35.17881	33.90645	34.74403	31.70307	35.30897	31.33927	34.65197	35.90581	33.30775	33.25653	36.66732	35.31214	35.16755	39.15327	36.65072	34.50953	36.86096	35.24987	32.91287	34.61484	33.34381	37.60696	33.04722	33.3954
alpha_rarefaction_451_3.txt	451	3	38.13486	36.96694	34.10091	36.70528	32.12234	33.991	38.19823	34.70294	32.47932	32.70084	32.28143	31.99284	33.94816	34.37448	33.9241	36.84316	35.01425	33.81881	36.13218	37.80744	35.95069	35.47964	36.58309	34.40054	33.79724	34.0017	33.20747	34.50875	34.60853	33.15429
alpha_rarefaction_451_4.txt	451	4	35.51052	39.20093	36.0	37.38693	32.14997	35.43916	36.06188	34.22366	35.57626	31.37151	35.42306	32.23256	37.12543	33.69864	33.33292	34.74309	34.34712	34.77394	34.20868	39.26658	36.57031	33.42154	35.4773	34.62178	35.64718	37.38009	31.85192	37.11115	36.23586	32.49393
alpha_rarefaction_451_5.txt	451	5	37.31218	37.08411	36.85002	38.38456	32.20681	36.48781	38.72104	33.56789	32.30931	30.63873	36.42213	29.6176	36.31171	34.465	35.99586	35.74311	36.11554	33.51995	34.60203	37.58978	34.93832	35.81047	34.36168	34.49981	34.92854	36.89337	32.04902	36.37996	35.17395	33.08678
alpha_rarefaction_451_6.txt	451	6	34.73184	37.49372	35.74517	37.59948	33.41424	36.37646	36.30758	34.14719	36.52057	29.43287	34.63719	31.65203	36.64205	34.04195	33.04246	35.75849	33.96291	34.4515	35.6595	35.92528	33.01185	33.75098	37.17089	37.90604	33.65405	37.5861	33.557	35.05831	36.14549	34.2172
alpha_rarefaction_451_7.txt	451	7	36.52846	40.35566	36.0809	37.45463	30.80975	34.68246	35.32413	32.46992	35.00959	30.55114	34.88217	31.66171	35.34633	34.78844	34.10902	33.49173	34.88045	34.37471	36.7488	36.50265	34.54994	35.89099	36.30951	34.78908	33.96448	38.08134	33.86836	34.91167	33.85893	34.06928
alpha_rarefaction_451_8.txt	451	8	35.35047	36.57346	33.54936	39.62937	30.01496	37.6521	38.48759	33.59551	33.41063	29.35079	32.79999	31.889	37.47792	33.91675	33.18792	38.47548	36.80675	35.34109	37.30199	38.63313	36.57305	32.77449	34.53588	35.63985	33.99787	36.74189	31.92146	36.12678	37.84468	31.88521
alpha_rarefaction_451_9.txt	451	9	36.04496	38.54922	35.76871	37.39833	32.58735	34.83176	36.13266	35.78501	33.23473	29.24939	34.8126	35.06573	35.18739	33.85224	34.01499	34.41084	33.49467	36.30668	35.05385	38.97549	35.36928	31.86473	37.26319	34.19361	34.15615	38.50989	32.41677	35.47186	36.21966	33.05566
alpha_rarefaction_514_0.txt	514	0	40.15707	38.55951	36.7239	37.41463	33.91778	38.01141	39.59427	36.77696	35.71879	29.82304	36.90663	36.52041	38.48622	36.52094	38.75079	38.5654	36.577	36.80984	38.56397	38.97902	40.68459	34.68698	40.83289	35.50807	34.62265	40.17536	37.46737	39.74022	37.63548	34.46138
alpha_rarefaction_514_1.txt	514	1	37.99421	37.99621	39.30868	38.92171	33.76635	37.02282	39.78452	34.01306	35.23573	31.01767	39.56567	33.95441	37.55439	36.4016	36.88473	38.40585	37.12967	37.37899	36.59151	40.31006	36.91137	35.23474	37.86254	37.39658	36.14024	38.39157	36.12575	37.28163	38.08296	35.82343
alpha_rarefaction_514_2.txt	514	2	37.50274	39.23937	36.02414	40.00288	36.60808	38.93783	41.33561	35.24676	37.35888	31.70812	38.12925	34.19965	39.41515	37.70072	37.63286	36.56564	37.10381	37.53723	35.66752	41.38877	34.78174	35.80793	40.06084	38.91459	34.90319	39.76014	36.94558	37.26829	39.70791	34.9661
alpha_rarefaction_514_3.txt	514	3	39.73642	39.23512	36.0546	38.47227	34.27628	39.55053	37.73341	37.2221	35.60334	32.44909	37.71358	35.83796	38.31899	36.84636	36.95617	37.14707	38.13385	37.34264	37.99437	43.62197	39.19649	36.64191	39.35112	39.21505	35.69289	37.03896	38.11596	38.55395	35.91817	35.0369
alpha_rarefaction_514_4.txt	514	4	38.1245	38.78861	38.82799	39.16043	37.09258	42.26643	37.68517	34.94025	37.32364	30.42224	36.73244	36.15267	39.07543	37.70111	36.90998	36.17475	37.38007	38.50002	38.38891	41.0887	36.42298	34.65956	39.29379	36.10732	39.56262	40.83032	34.54388	38.7197	37.71841	34.69047
alpha_rarefaction_514_5.txt	514	5	37.79804	38.64753	40.39633	40.2108	32.53553	38.494	38.48947	36.61631	36.97123	29.71366	36.2847	33.92977	37.37681	35.68616	38.33554	36.70762	36.01889	36.86717	34.747	41.87243	38.13378	32.88728	40.06364	37.59428	38.40494	41.27516	37.28011	38.1248	39.40939	36.06928
alpha_rarefaction_514_6.txt	514	6	36.95491	37.72119	36.99125	39.06486	32.33564	37.19185	38.68876	37.47799	36.527	31.5497	39.13539	33.82124	39.1115	35.08158	35.81043	36.40366	37.64399	37.91124	36.46684	41.01298	39.17964	36.23983	38.44877	38.83352	37.72653	40.76369	35.91782	38.03795	38.13177	36.0478
alpha_rarefaction_514_7.txt	514	7	38.39475	39.62247	36.26126	39.60097	34.95228	36.93877	41.49898	36.99921	35.29353	33.92093	38.55423	34.22288	39.41218	37.2251	34.91563	36.79625	37.46188	38.70152	37.32815	41.34302	37.90729	36.23845	38.54431	36.24236	34.81807	38.54641	36.92855	37.59862	38.5259	36.08307
alpha_rarefaction_514_8.txt	514	8	42.08905	40.13205	39.18718	38.17148	33.80094	38.41137	39.24102	38.09478	34.00897	32.21596	39.38891	34.04278	36.10715	38.64655	36.93448	38.5733	36.24732	37.2608	39.83396	39.22695	36.74696	36.13253	37.33085	37.1811	34.57657	39.82646	36.7296	36.49422	38.29885	33.76377
alpha_rarefaction_514_9.txt	514	9	38.88753	37.41118	37.04744	37.42131	33.94532	39.02844	39.15265	38.61953	37.92216	32.3046	36.29928	35.48863	35.47574	35.7092	36.92179	37.27594	38.57983	37.61989	39.98846	39.93733	38.06835	32.96989	39.42773	37.01425	36.80098	38.83034	36.71323	36.95734	35.56516	35.71101
alpha_rarefaction_577_0.txt	577	0	42.42865	42.59508	39.00757	42.41537	36.68534	40.70834	40.38484	38.2643	36.33739	34.3599	40.94139	36.21915	40.49195	38.50009	38.588	36.41893	38.07856	40.94761	41.06451	43.93745	39.19211	37.38443	40.83677	39.64253	40.4849	41.78001	38.44153	40.94121	40.85529	36.83873
alpha_rarefaction_577_1.txt	577	1	42.81563	45.0695	42.09783	42.13288	36.82498	39.16479	42.19653	37.58359	36.25838	32.23115	39.99378	34.64379	40.06449	40.36256	39.20124	37.677	41.19246	40.74454	39.70612	44.66076	40.77104	37.86025	41.46348	39.88539	40.97713	41.12916	38.04475	41.17991	40.50917	36.4711
alpha_rarefaction_577_2.txt	577	2	41.67891	43.95985	41.04073	42.26183	36.42966	41.61555	40.10759	39.16418	38.42435	34.05473	37.90632	34.78404	39.32804	40.47712	38.75274	42.25441	38.75932	40.23624	40.02591	42.93285	40.73787	38.14807	41.41835	40.04444	41.04327	41.5999	37.23075	41.57001	40.79794	37.14679
alpha_rarefaction_577_3.txt	577	3	40.72928	42.14869	38.97208	43.08151	37.23711	38.90532	39.45343	36.34514	38.01588	36.20308	39.66571	33.42346	41.06569	38.68905	39.54175	38.41638	37.46526	39.82062	40.6321	43.93347	43.28621	36.91386	41.22526	38.18165	40.80765	41.86352	38.751	38.7368	39.96017	37.60412
alpha_rarefaction_577_4.txt	577	4	41.84346	39.92038	41.66296	40.17742	36.08696	42.73227	40.78202	36.76678	38.37824	35.9585	39.75303	36.4467	39.03248	38.93706	38.76089	38.35485	39.59949	42.31501	40.13012	42.37217	40.17823	36.47783	40.1524	39.24292	38.57304	43.0514	38.7499	41.70711	41.78723	36.63186
alpha_rarefaction_577_5.txt	577	5	40.86312	42.36576	38.99033	41.26564	37.68284	38.3798	41.68169	36.43439	37.18402	36.04561	42.03961	36.12269	40.96836	38.6125	36.94686	39.34928	39.50527	37.40014	38.85282	42.42755	40.64679	38.44913	42.00133	38.67941	39.39105	41.30186	38.36105	39.82282	40.34482	37.22856
alpha_rarefaction_577_6.txt	577	6	42.96475	40.88631	37.98961	40.0528	38.7861	40.69392	41.14096	37.21503	39.08721	32.33123	39.17152	35.37679	37.27016	40.2743	38.33531	38.59672	38.59144	39.81668	40.71552	41.57583	40.76036	39.29313	41.40211	36.38831	40.24198	42.07154	38.38307	40.77973	40.18865	37.05126
alpha_rarefaction_577_7.txt	577	7	42.49311	42.50958	37.9882	41.7589	37.77208	40.98009	41.42459	37.99106	37.65316	35.13329	39.70609	36.13525	40.78408	37.39201	38.15904	39.24923	38.77847	42.65686	41.36099	42.95972	40.52983	37.56671	40.32103	39.35533	37.55252	43.0747	37.08431	43.8789	42.37334	37.10262
alpha_rarefaction_577_8.txt	577	8	42.38821	42.37025	41.50795	40.43415	38.27032	40.81464	44.43937	37.70609	36.37526	33.71178	39.15181	36.41879	39.93257	39.67944	37.14922	39.45457	40.11683	39.17045	37.88153	41.96294	38.61172	39.48112	41.49184	37.92208	39.84437	41.79541	39.77854	41.00358	41.71315	36.36642
alpha_rarefaction_577_9.txt	577	9	41.72651	39.50694	40.18343	41.67862	36.16754	41.49755	40.88967	35.95497	39.95168	36.1773	38.92212	35.70065	38.25423	39.00371	37.15883	41.14115	39.39949	40.84901	40.60726	44.33887	38.10548	37.66703	42.49942	39.12945	39.12607	40.89212	40.0108	40.33157	43.57041	37.37125
alpha_rarefaction_640_0.txt	640	0	44.8677	44.50804	44.16854	44.2282	39.2279	43.35678	44.18721	38.1814	38.66602	36.1254	45.19867	38.58471	42.67746	39.33435	40.85053	41.48696	42.35593	42.24801	43.17316	46.1786	40.37451	39.93136	43.34136	41.37774	40.31037	44.24275	42.24499	42.31412	40.80432	38.48683
alpha_rarefaction_640_1.txt	640	1	44.71676	43.84213	40.69121	44.32036	38.95235	43.88116	42.80922	38.1519	43.37977	35.12947	41.22784	38.60135	41.16821	40.50875	41.24542	42.19467	40.90768	44.11899	42.49635	44.94839	40.40337	39.62907	44.58385	40.63909	42.83325	43.38577	40.98643	41.00201	42.22747	38.48683
alpha_rarefaction_640_2.txt	640	2	42.49047	44.34702	43.82835	42.85173	37.21409	41.27219	44.1444	39.22862	38.57042	36.96972	42.521	37.94935	40.60675	42.66965	39.52998	41.29201	39.58076	40.38828	42.94509	45.69087	42.35656	40.06954	42.32883	42.90223	41.71122	43.51486	40.87155	43.1055	44.82581	38.48683
alpha_rarefaction_640_3.txt	640	3	44.27744	42.81016	40.4708	42.18977	39.43303	40.07855	44.31006	39.34586	38.0949	35.50488	42.23915	37.43696	42.1435	42.22942	41.64633	39.77172	40.63507	41.9676	40.87985	47.46594	40.6309	39.98666	45.8264	41.75677	40.57814	44.36535	41.43827	43.48108	40.40458	38.48683
alpha_rarefaction_640_4.txt	640	4	46.69379	44.93565	41.93884	43.38922	40.5945	43.20297	43.64884	39.20755	40.79746	37.12047	40.78218	37.89499	37.6315	42.9447	39.59807	42.09612	40.99006	42.26281	42.37154	44.42499	42.08618	39.30922	44.59245	40.25205	41.0757	43.39938	38.89208	41.99903	43.79448	38.48683
alpha_rarefaction_640_5.txt	640	5	43.14767	43.16419	41.44894	41.71894	38.0198	41.82187	43.26538	39.5231	39.99947	36.82402	41.5193	39.95639	41.30133	39.10185	39.04387	41.52402	40.83132	42.17759	41.53156	46.80267	40.63411	38.64289	41.64579	42.86518	40.41171	45.2491	38.96809	42.17743	41.49059	38.48683
alpha_rarefaction_640_6.txt	640	6	41.626	42.73734	41.74693	44.19172	38.60087	44.51527	41.72598	39.47906	39.99486	37.35065	39.85384	36.85033	39.72784	40.85345	40.93751	42.32538	44.40228	41.09881	40.62197	44.33315	41.19904	39.7022	43.09502	39.58669	40.0253	43.75589	43.1802	42.3333	41.59017	38.48683
alpha_rarefaction_640_7.txt	640	7	42.9674	42.67464	42.17692	43.06695	41.51168	43.36405	42.37841	41.8057	38.92674	36.94714	41.72568	38.60709	41.70388	44.47206	39.3584	38.9434	42.58285	43.57759	41.74659	42.64764	42.05928	41.10264	44.22155	41.84532	41.75519	43.76328	40.97526	43.15851	44.12238	38.48683
alpha_rarefaction_640_8.txt	640	8	39.97581	45.07961	42.9423	44.7245	39.3938	43.82179	43.35777	37.56206	40.10368	33.56677	42.59011	37.97825	40.7401	44.29471	40.64317	42.35479	41.08286	42.13026	39.45679	45.79298	43.81778	41.58982	41.86453	40.86966	40.19148	41.91208	40.85747	40.3035	42.89169	38.48683
alpha_rarefaction_640_9.txt	640	9	40.53744	45.6765	41.7576	43.34589	38.30085	43.10646	46.11559	41.10175	39.16143	35.76434	43.6179	38.51314	43.98246	40.55565	40.08314	41.89711	39.68923	42.96271	41.95101	43.87775	42.81832	40.03776	41.88362	40.2857	42.79824	43.10219	41.07352	42.43135	42.57382	38.48683
