	sequences per sample	iteration	515rcbc12	515rcbc23	515rcbc30	515rcbc29	515rcbc35	515rcbc9	515rcbc18	515rcbc15	515rcbc26	515rcbc36	515rcbc10	515rcbc25	515rcbc8	515rcbc16	515rcbc31	515rcbc22	515rcbc17	515rcbc24	515rcbc21	515rcbc19	515rcbc14	515rcbc32	515rcbc27	515rcbc11	515rcbc34	515rcbc37	515rcbc33	515rcbc28	515rcbc13	515rcbc20
alpha_rarefaction_540_5.txt	540	5	8.05262013645	8.11278852604	7.96041393721	8.15353973531	7.79241568545	7.97084228584	8.11572019926	7.9613259507	7.74417538438	7.31098646808	7.93426837043	7.64273253849	7.95625679265	7.87039891074	7.73175581946	7.9240108595	7.79019762329	7.84758468471	8.01238117976	8.1138802856	7.7930154263	7.71221286159	8.15416921812	7.93168099752	7.98869859251	8.18038628174	7.58674776466	7.82956225969	8.01858273282	7.90382689484
alpha_rarefaction_540_6.txt	540	6	8.0737792512	8.1287535015	7.7698188614	8.11992681516	7.72029274738	7.82394906845	8.13900014184	7.91152887766	7.70821751331	7.20257539157	7.97450722062	7.55699668915	7.85172572022	7.71141769629	7.76329635227	7.80019495791	7.93917613592	7.79497090061	7.9556359919	8.08109833482	7.71139091299	7.8308171219	8.18637756578	7.75304176475	7.86191551154	8.18923427726	7.40006014302	8.00011780402	8.115273144	7.93556425016
alpha_rarefaction_540_7.txt	540	7	8.18866647345	8.13055292758	7.62171360049	8.08891760129	7.72117725004	7.87253020985	7.96448906884	7.83203464758	7.84171883833	7.26397661857	7.86099946182	7.61073765902	8.01908135559	7.80614587917	7.57390763545	8.00338956303	7.93783527998	7.94565497932	8.0358938946	8.1641683392	7.90785874885	7.59467361313	8.04855833543	7.85786798772	7.94703848355	8.1650414292	7.60966701718	7.71288862636	8.03872210629	7.9563537985
alpha_rarefaction_540_8.txt	540	8	8.21747178914	8.06499878091	7.97801007192	8.14985899087	7.84082762149	7.92922537871	8.08428283573	7.87107609036	7.81970471063	7.2003488808	8.05242209825	7.6285688541	8.11138153775	7.88436195763	7.82728751932	7.82339166462	7.94491829639	7.96543144637	8.00789508354	8.09839846246	7.96128855585	7.75798632417	8.14805003613	7.84002588164	7.85013037637	8.07166125619	7.5770342666	7.98514415094	8.08538586517	7.9424735397
alpha_rarefaction_540_9.txt	540	9	8.12987369857	8.08401148588	7.78851777866	8.18532369988	7.71601828627	7.88555425072	8.04096465852	7.96203348798	7.78240125746	7.49380119188	7.94113396532	7.69675342912	7.99278047614	7.86883350248	7.78508537548	7.92945777672	7.8379360338	7.88537804365	7.96232406005	8.21144380954	7.84247128626	7.73106921196	8.20569104478	7.87174326301	7.86446817757	8.12327750296	7.45377391142	8.04135340696	8.03416255627	7.94284633251
alpha_rarefaction_550_0.txt	550	0	8.08687066103	7.9994178937	7.76070402354	8.09283350599	7.87815505366	7.94180379193	8.07933812792	8.01044726798	7.87736908182	7.19068994471	7.90739536298	7.74783148632	8.01678607702	7.83038926098	7.78754515455	7.93193822853	8.03054041784	7.92370724701	8.04229386047	8.07118433398	7.83407936071	7.69462380211	8.08816753723	7.82512193477	7.89542704084	8.21155123634	7.56698682005	8.0312442569	7.97469444115	7.89754341069
alpha_rarefaction_550_1.txt	550	1	8.22946501823	7.96286929808	7.94498903671	8.13011419436	7.72479253364	7.97199790493	8.03010876546	7.94697954654	7.75220663515	7.31419341721	8.01139312949	7.61717169156	7.89204948873	7.98780845701	7.79731854171	8.00609421289	8.04696023393	7.93252878143	7.98846285767	8.22151416773	7.91617895676	7.60642373557	8.12648251961	8.076138851	8.042437241	8.15599131265	7.64440485921	7.87989140749	8.09186453118	7.95405242585
alpha_rarefaction_550_2.txt	550	2	8.12697093917	8.23299109481	7.91464173644	8.07987376912	7.79684473791	7.92029460624	8.05644953551	7.93267608358	7.76780595616	7.17047559984	7.97494054711	7.61850617956	7.97132673644	7.84061116931	7.94721186022	7.96949649986	7.94772207373	7.81205354489	8.05434128516	8.19258828249	7.86437618365	7.64958258016	8.10046537173	7.85771149773	7.84805699499	8.26561388298	7.5743743566	7.77713038886	8.05578897623	7.91463386155
alpha_rarefaction_550_3.txt	550	3	8.17386572952	8.1553686534	7.69348561745	8.13481935923	7.77723846821	7.96671384095	8.10563072686	7.98846313954	7.84525582984	7.39159931601	8.06166951367	7.69740549818	7.92002475108	7.76052721445	7.84968331762	7.98594164509	8.04374745219	7.92980790541	7.972129472	8.22574946444	7.76044991157	7.79779166204	8.09694082267	7.85737001215	7.82100607564	8.21057596331	7.64219411469	7.90991976999	8.05781826787	7.96581938172
alpha_rarefaction_550_4.txt	550	4	8.08722360369	8.22042782443	7.88549813829	8.01987273088	7.70195929504	7.88140652226	8.16453106903	8.06933949065	7.8790294174	7.24584250721	7.94796317754	7.67454491766	8.03209950318	7.80847186265	7.86480742587	8.02547262001	7.89161010668	8.02374420625	8.0365905746	8.20288055865	7.88308475962	7.90270511688	8.19200188445	7.89366927389	8.04043234386	8.07665010483	7.40198060644	7.72254902685	7.92342758566	7.91671612887
alpha_rarefaction_550_5.txt	550	5	8.09150394101	8.11648229967	7.91057357861	8.20879332696	7.939709304	7.98598858486	8.05709097048	7.99836529332	7.63556376509	7.43652907223	8.05125038872	7.62606503177	8.0130213778	7.77750399665	7.86052782971	7.98801493743	7.93627355124	7.95075739716	7.99222044644	8.18528736448	7.86135188247	7.70834257986	8.12428944076	7.87591675867	7.95119754707	8.03940635126	7.61043384674	7.81447868243	8.0100784046	7.93872937082
alpha_rarefaction_550_6.txt	550	6	8.22170351165	7.94707407822	7.65637095637	7.9753174244	7.80092855274	7.90244806362	8.09639509887	8.11732662265	7.76651195394	7.28983647714	8.01527192562	7.70528576282	7.97165779737	7.97441642336	7.87353877114	7.84355010879	8.10906240149	7.97128061432	7.90551498174	8.23835535801	7.84440487944	7.86321378495	8.05210287195	7.91298165552	7.9262398514	8.20029045443	7.72783404635	8.02828881183	7.95204874635	7.98208960534
