	sequences per sample	iteration	515rcbc12	515rcbc23	515rcbc30	515rcbc29	515rcbc35	515rcbc9	515rcbc18	515rcbc15	515rcbc26	515rcbc36	515rcbc10	515rcbc25	515rcbc8	515rcbc16	515rcbc31	515rcbc22	515rcbc17	515rcbc24	515rcbc21	515rcbc19	515rcbc14	515rcbc32	515rcbc27	515rcbc11	515rcbc34	515rcbc37	515rcbc33	515rcbc28	515rcbc13	515rcbc20
alpha_rarefaction_451_5.txt	451	5	932.0	1043.5	842.15	1126.52941176	593.307692308	937.081081081	942.275	753.11627907	804.073170732	794.444444444	753.865384615	587.227272727	762.72	800.024390244	774.75	922.272727273	854.23255814	1005.5	643.294117647	855.717391304	954.157894737	753.222222222	873.52173913	903.277777778	932.5	1013.0	734.666666667	723.346938776	597.081967213	544.25
alpha_rarefaction_451_6.txt	451	6	705.509090909	929.319148936	770.270833333	1053.15	778.216216216	749.5625	804.0	733.056603774	691.583333333	542.571428571	774.714285714	657.8	893.565217391	802.139534884	668.403846154	1084.53125	747.448979592	1045.83333333	637.6	920.520833333	662.294117647	649.130434783	963.642857143	1160.67647059	1156.57692308	1021.02564103	918.947368421	1110.16129032	1074.27777778	520.603448276
alpha_rarefaction_451_7.txt	451	7	1050.77777778	1014.81395349	908.738095238	980.0	845.03125	710.734693878	730.192307692	640.357142857	733.622222222	590.777777778	709.3	707.56097561	785.022222222	790.0	870.428571429	647.42	1016.83333333	757.357142857	802.47826087	772.381818182	719.357142857	825.4	954.88372093	880.325	708.318181818	977.75	1145.6	1366.61538462	798.466666667	654.0
alpha_rarefaction_451_8.txt	451	8	984.341463415	786.981132075	708.926829268	926.162790698	524.0	967.272727273	1011.11627907	750.441860465	1085.35714286	656.8125	610.4	853.5	958.386363636	847.166666667	920.027777778	964.238095238	816.936170213	856.357142857	822.727272727	1002.25531915	1042.42857143	661.25	810.038461538	855.0	709.372093023	998.87804878	859.384615385	878.157894737	1008.15	518.054545455
alpha_rarefaction_451_9.txt	451	9	940.227272727	1031.73684211	857.125	1079.39473684	865.0	788.733333333	695.220338983	909.738095238	911.935483871	704.24137931	959.219512195	891.25	1107.67647059	849.076923077	815.023255814	878.977272727	995.181818182	895.731707317	604.721311475	1037.9	702.372093023	807.941176471	764.466666667	1146.93548387	821.0	972.125	716.666666667	761.166666667	710.3	589.489795918
alpha_rarefaction_514_0.txt	514	0	841.875	1056.94736842	754.078431373	1071.07142857	861.076923077	943.625	984.7	859.132075472	665.75	683.303030303	707.596491228	731.018867925	1077.375	826.37254902	972.404255319	969.306122449	822.226415094	840.0	723.157894737	1106.43478261	1134.0	763.057692308	946.017241379	726.055555556	1027.375	1019.88636364	966.818181818	922.705882353	693.681818182	607.568965517
alpha_rarefaction_514_1.txt	514	1	849.411764706	1036.44897959	1022.36585366	865.068965517	632.0	841.773584906	954.020408163	698.0	757.775510204	640.193548387	991.645833333	648.357142857	1159.26315789	1001.87804878	953.418604651	1066.02222222	1026.025	838.568181818	714.019230769	1032.5	950.418604651	767.375	908.909090909	876.565217391	830.333333333	894.803571429	952.977272727	768.269230769	685.048387097	648.103448276
alpha_rarefaction_514_2.txt	514	2	902.263157895	932.06122449	766.958333333	1206.25	928.571428571	867.365384615	1154.48837209	906.625	763.865384615	727.6	791.580645161	783.022222222	1152.06818182	1252.71875	830.474576271	865.568181818	1069.73684211	900.708333333	704.518518519	1137.13333333	986.162162162	766.375	831.254237288	864.365384615	742.255319149	1188.23684211	1033.5	926.127659574	955.185185185	571.047619048
alpha_rarefaction_514_3.txt	514	3	868.75	842.773584906	818.0	898.734693878	922.567567568	894.133333333	969.52	825.482758621	685.02	641.571428571	885.12244898	752.448979592	1187.94736842	907.5625	891.926829268	850.660377358	813.288461538	818.518518519	760.1	959.672413793	1087.32352941	709.509090909	1054.38297872	1066.02222222	976.384615385	810.016949153	1165.75	1008.02564103	779.058823529	648.267857143
alpha_rarefaction_514_4.txt	514	4	879.0	897.6	755.018181818	984.7	1023.97297297	1003.19607843	762.935483871	862.826086957	846.857142857	569.552631579	851.775510204	837.6875	847.277777778	1005.88636364	1012.0	929.12195122	912.357142857	773.849056604	873.4375	1076.04255319	1037.52777778	989.9375	1120.06818182	798.615384615	1016.52173913	1032.70588235	896.318181818	881.918367347	869.645833333	573.016393443
alpha_rarefaction_514_5.txt	514	5	1186.75675676	777.904761905	792.163265306	1053.3125	690.634146341	916.25	790.25	922.92	887.5	700.21875	829.833333333	626.111111111	846.25	774.06	1035.38636364	747.053571429	921.738095238	744.857142857	606.333333333	975.084745763	931.568181818	628.942307692	1060.87755102	898.0	915.520833333	978.418181818	848.826086957	802.12244898	844.142857143	707.0
alpha_rarefaction_514_6.txt	514	6	824.362068966	795.105263158	794.352941176	947.781818182	658.0	779.0	923.12244898	834.865384615	898.136363636	583.340909091	778.053571429	1005.22857143	950.52	938.625	770.534883721	911.204081633	1020.47727273	960.88372093	746.591836735	954.037735849	935.319148936	829.636363636	846.428571429	947.0	955.590909091	995.8	1124.0	941.886363636	827.038461538	669.263157895
alpha_rarefaction_514_7.txt	514	7	817.418181818	901.784313725	698.019607843	830.095238095	907.088235294	850.87804878	1035.44897959	716.368421053	777.046511628	686.9	966.5	779.42	754.3	861.595744681	763.0	871.591836735	809.653846154	911.717391304	760.175438596	1458.02857143	788.714285714	817.553191489	1002.19607843	841.333333333	802.733333333	964.12244898	783.716981132	767.109090909	908.226415094	588.5
alpha_rarefaction_514_8.txt	514	8	842.015873016	853.105263158	989.222222222	941.0	821.153846154	832.333333333	842.142857143	674.264705882	678.319148936	800.096774194	980.108695652	764.227272727	882.12244898	1038.5	1034.14634146	991.826086957	901.428571429	1215.12903226	705.948275862	991.8	896.222222222	786.333333333	659.541666667	979.857142857	785.217391304	1015.62222222	1039.78378378	918.127659574	819.789473684	553.741935484
alpha_rarefaction_514_9.txt	514	9	1119.97826087	923.622222222	829.333333333	843.769230769	752.162162162	993.153846154	1045.29411765	1225.42857143	768.849056604	754.451612903	743.192307692	739.056603774	920.063829787	916.063829787	899.318181818	859.142857143	932.020408163	916.622222222	815.566037736	950.185185185	885.8125	839.625	961.5	898.571428571	953.153846154	960.5	899.0	935.886363636	743.49122807	672.705882353
alpha_rarefaction_577_0.txt	577	0	873.130434783	857.985074627	887.0	999.385964912	827.226415094	983.404255319	923.288135593	781.428571429	760.053571429	664.166666667	922.5625	889.727272727	810.263888889	938.157894737	1015.12244898	749.267857143	1047.8	1001.73469388	1193.75	1032.30508475	853.109090909	654.304347826	903.275862069	1220.62222222	941.981132075	967.671875	1024.54901961	1104.56	882.6	660.35
alpha_rarefaction_577_1.txt	577	1	958.0	1248.06122449	985.166666667	1615.52777778	824.977272727	784.103448276	962.671875	828.653846154	884.25	502.018181818	1016.77272727	630.898305085	845.625	1259.57142857	1043.8	818.444444444	888.580645161	950.625	883.6	962.529411765	949.5625	858.75	1012.13793103	1068.67924528	829.101694915	985.333333333	920.631578947	1109.55319149	926.306122449	571.567164179
alpha_rarefaction_577_2.txt	577	2	856.610169492	1036.78947368	957.037735849	1089.03773585	868.0	984.56	1021.38181818	1013.92	939.520833333	903.129032258	824.529411765	685.766666667	997.7	916.886792453	1229.08108108	1040.14285714	821.0	943.7	997.62	972.358208955	866.459016393	1073.0	1004.125	949.524590164	906.55	953.537313433	952.47826087	975.957446809	912.381818182	609.515625
alpha_rarefaction_577_3.txt	577	3	1110.89361702	916.5625	950.733333333	1197.91836735	797.046511628	986.404255319	1037.70588235	854.12	712.948275862	705.02	952.722222222	657.147540984	822.241935484	1004.05660377	1031.51219512	994.659574468	772.865384615	901.52173913	756.264705882	1177.45454545	865.227272727	849.395833333	856.15625	992.645833333	902.358490566	1053.01818182	957.06122449	943.471698113	916.571428571	622.544117647
alpha_rarefaction_577_4.txt	577	4	1122.0	950.454545455	1127.97826087	904.491803279	937.4	910.5625	1065.48979592	677.818181818	794.666666667	842.0	961.625	872.725490196	1021.38181818	901.220338983	899.058823529	752.078125	1101.0	1306.65789474	836.181818182	1180.85714286	938.557692308	816.52	910.381818182	966.553571429	877.660377358	1117.875	1064.91489362	983.56	1028.15789474	590.154929577
alpha_rarefaction_577_5.txt	577	5	903.275862069	862.0	870.142857143	1250.55813953	1086.22857143	1013.87804878	771.461538462	866.685185185	782.254237288	641.784313725	1030.6	736.789473684	1004.44827586	1011.06	962.020408163	1053.6	934.264150943	769.052631579	734.123076923	959.390625	834.620689655	1154.18181818	1045.63157895	1170.0	1306.0	1026.61111111	886.381818182	1035.09090909	857.016129032	601.614285714
alpha_rarefaction_577_6.txt	577	6	1164.42	871.807692308	1026.47727273	1114.16326531	790.272727273	1005.25	1078.8490566	897.773584906	771.052631579	594.97826087	1000.64583333	876.446808511	810.444444444	1016.29411765	882.901639344	882.352941176	1013.89361702	1068.7173913	801.238095238	933.467741935	865.810344828	771.75	1058.28301887	735.019230769	998.456521739	1055.27586207	909.157894737	1029.0	902.75	630.014925373
alpha_rarefaction_577_7.txt	577	7	1042.63157895	992.482758621	927.75	1117.81818182	940.571428571	1074.25	1025.265625	942.549019608	770.775510204	1018.5	785.96875	841.936170213	973.5	798.092307692	1242.76315789	799.353846154	853.137931034	1160.375	780.528301887	1246.12765957	840.355932203	780.901639344	1108.7254902	1035.05660377	889.538461538	952.0	1011.06521739	992.188679245	850.948275862	667.1
alpha_rarefaction_577_8.txt	577	8	1013.84210526	999.0	1114.0	1046.88235294	830.442307692	958.038461538	1224.61538462	877.2	792.630434783	723.738095238	851.773584906	869.765957447	898.32	1236.06818182	930.063829787	1099.25531915	997.0	846.472727273	679.266666667	906.714285714	887.32	934.705882353	945.442622951	1072.33333333	712.915492958	1106.25531915	995.8	1016.62222222	786.608108108	619.5
alpha_rarefaction_577_9.txt	577	9	970.372881356	774.491803279	1061.66666667	1204.3125	763.82	879.018181818	1071.76923077	691.892307692	907.6	816.875	863.277777778	765.610169492	1041.8	1009.51923077	869.684210526	893.928571429	956.471698113	882.3	846.016393443	1291.68518519	712.637931034	721.509090909	1042.10909091	1150.06666667	851.596491228	983.528301887	995.056603774	1038.70588235	963.444444444	652.693548387
alpha_rarefaction_640_0.txt	640	0	962.083333333	1003.78571429	1148.37254902	1017.5	877.269230769	1034.36842105	1003.59090909	877.75	846.962264151	715.0	1036.89830508	836.178571429	1118.56	1018.01886792	993.333333333	941.677966102	1038.31034483	1038.30508475	957.8	1226.13793103	849.430769231	967.708333333	929.090909091	1164.77358491	1016.5	1221.5	1177.23214286	975.451612903	921.872727273	639.714285714
alpha_rarefaction_640_1.txt	640	1	916.774647887	1004.55384615	840.514705882	1065.58064516	1057.45833333	897.308823529	913.015151515	890.344827586	1028.29411765	697.97826087	900.516666667	908.352941176	1005.77586207	867.424242424	1180.06521739	848.514705882	1043.69230769	1079.76271186	934.703125	949.424242424	1332.02777778	879.392857143	992.818181818	878.241935484	914.967213115	1056.63076923	1016.61111111	978.909090909	926.967213115	639.714285714
alpha_rarefaction_640_2.txt	640	2	935.044776119	1362.22727273	1038.59322034	1071.38095238	903.918367347	873.0	1087.96774194	815.421875	815.05	844.263157895	1093.67241379	764.333333333	883.956521739	997.62295082	942.508474576	894.114285714	895.591836735	935.603448276	883.092307692	1074.88709677	1051.49122807	933.677966102	1062.44262295	1017.91525424	1095.66666667	1051.96491228	929.603448276	1028.61111111	1038.30357143	639.714285714
alpha_rarefaction_640_3.txt	640	3	1290.22222222	1004.6779661	1203.5	1291.69565217	807.050847458	986.204081633	991.923076923	829.0	759.948275862	794.146341463	935.089552239	834.886792453	1074.48979592	1121.94444444	909.620689655	811.238095238	1044.78846154	1082.88888889	845.285714286	1397.11320755	849.681818182	790.553846154	1093.75862069	917.0	907.305084746	929.5625	1234.01923077	1112.875	795.436619718	639.714285714
alpha_rarefaction_640_4.txt	640	4	1334.42857143	1238.78431373	881.015625	1010.078125	807.238095238	956.406779661	1130.01694915	907.909090909	824.016666667	784.4	858.095238095	894.5	703.125	1006.0	1119.22727273	988.196721311	942.508474576	1093.35294118	837.859375	1071.76190476	827.703125	843.392857143	1031.75409836	759.558441558	853.0	948.21875	867.118644068	995.642857143	874.185714286	639.714285714
alpha_rarefaction_640_5.txt	640	5	1051.14754098	850.25	1002.28813559	1164.35849057	754.542372881	849.692307692	1292.69565217	868.163934426	872.118644068	676.75	817.878787879	896.3	977.438596491	940.857142857	812.016949153	1104.0	979.679245283	1036.06896552	923.898305085	1293.94915254	898.046153846	788.103448276	806.154761905	1225.94230769	1029.61111111	1254.26315789	943.428571429	1013.13793103	877.245901639	639.714285714
alpha_rarefaction_640_6.txt	640	6	823.150684932	1013.0	870.0	1111.50909091	893.018181818	1125.02	962.5	830.163934426	989.083333333	657.294117647	818.590909091	824.4	795.901408451	1004.88888889	844.181818182	851.3	1121.76785714	929.388888889	850.4375	952.14084507	1038.01886792	983.195652174	940.238095238	1275.63636364	1093.60869565	1186.51612903	1148.18181818	1153.45652174	1051.84482759	639.714285714
alpha_rarefaction_640_7.txt	640	7	909.044776119	934.014492754	959.625	1242.72	920.58490566	896.637931034	993.241935484	1067.55555556	881.622641509	869.097560976	997.333333333	693.75	1048.05660377	958.144927536	796.390625	813.901408451	1230.0	1084.0	946.018518519	1013.24615385	901.304347826	926.508196721	1127.56451613	1370.38461538	892.0	960.04	1008.0	897.516666667	1130.5	639.714285714
alpha_rarefaction_640_8.txt	640	8	904.52173913	944.085714286	1014.67857143	1162.66666667	968.976744186	1094.56	961.833333333	772.815384615	797.737704918	759.75	1116.11538462	878.066666667	928.693548387	1277.02	897.089552239	1289.76595745	1010.18867925	998.677966102	825.21875	1085.96721311	1024.87301587	986.654545455	935.044776119	987.654545455	723.347826087	1001.59090909	1103.7254902	868.568965517	926.916666667	639.714285714
alpha_rarefaction_640_9.txt	640	9	952.088235294	1284.45454545	984.679245283	899.149253731	823.642857143	930.043478261	995.923076923	975.038461538	754.380952381	815.416666667	1175.96078431	785.96875	1222.01851852	1076.68518519	1064.6	1070.25	1097.63829787	1059.19230769	912.0	931.763888889	929.75862069	1010.66666667	896.876712329	979.232142857	923.559322034	951.088235294	952.701754386	1009.75409836	783.539473684	639.714285714
